2.800000 71.735294
2.800000 51.936170
2.800000 64.473684
2.800000 58.690476
2.800000 61.050000
2.800000 53.413043
2.800000 57.139535
2.800000 70.057143
2.800000 60.121951
2.800000 54.688889
2.800000 55.750000
2.800000 58.023810
2.800000 58.333333
2.800000 56.000000
2.800000 64.473684
2.800000 57.116279
2.800000 54.644444
2.800000 67.916667
2.800000 68.055556
2.800000 84.931034
2.800000 64.921053
2.800000 81.466667
2.800000 61.025000
2.800000 58.476190
2.800000 53.260870
2.800000 70.342857
2.800000 57.093023
2.800000 61.100000
2.800000 70.200000
2.800000 65.729730
2.800000 69.742857
2.800000 59.780488
2.800000 68.277778
2.800000 54.244444
2.800000 70.257143
2.800000 57.023256
2.800000 71.882353
2.800000 47.269231
2.800000 61.075000
2.800000 51.914894
2.800000 59.658537
2.800000 55.454545
2.800000 66.027027
2.800000 52.085106
2.800000 53.217391
2.800000 55.454545
2.800000 54.488889
2.800000 49.020000
2.800000 52.212766
2.800000 53.173913
2.800000 50.958333
2.800000 55.750000
2.800000 53.217391
2.800000 50.000000
2.800000 64.210526
2.800000 48.117647
2.800000 63.000000
2.800000 64.263158
2.800000 57.046512
2.800000 61.400000
2.800000 58.142857
2.800000 47.115385
2.800000 55.818182
2.800000 57.186047
2.800000 49.959184
2.800000 56.930233
2.800000 64.578947
2.800000 61.050000
2.800000 46.301887
2.800000 62.666667
2.800000 50.061224
2.800000 63.205128
2.800000 45.370370
2.800000 56.883721
2.800000 63.710526
2.800000 71.323529
2.800000 48.019608
2.800000 53.021739
2.800000 55.545455
2.800000 62.512821
2.800000 61.325000
2.800000 72.294118
2.800000 66.189189
2.800000 49.140000
2.800000 68.166667
2.800000 41.203390
2.800000 76.343750
2.800000 67.972222
2.800000 44.089286
2.800000 61.250000
2.800000 57.116279
2.800000 56.860465
2.800000 71.911765
2.800000 62.589744
2.800000 63.051282
2.800000 52.382979
2.800000 45.500000
2.800000 58.238095
2.800000 52.255319
2.800000 57.000000
2.780000 57.069767
2.780000 55.500000
2.780000 66.297297
2.780000 52.106383
2.780000 62.666667
2.780000 54.333333
2.780000 61.275000
2.780000 61.550000
2.780000 76.687500
2.780000 53.065217
2.780000 52.782609
2.780000 43.750000
2.780000 49.040000
2.780000 53.152174
2.780000 52.319149
2.780000 51.000000
2.780000 46.396226
2.780000 61.200000
2.780000 54.666667
2.780000 84.310345
2.780000 57.093023
2.780000 50.020408
2.780000 66.270270
2.780000 48.098039
2.780000 53.130435
2.780000 49.918367
2.780000 62.820513
2.780000 78.709677
2.780000 59.536585
2.780000 55.590909
2.780000 76.312500
2.780000 53.391304
2.780000 64.605263
2.780000 72.264706
2.780000 48.860000
2.780000 49.220000
2.780000 59.707317
2.780000 59.609756
2.780000 61.500000
2.780000 44.581818
2.780000 56.813953
2.780000 68.111111
2.780000 74.151515
2.780000 59.609756
2.780000 76.656250
2.780000 57.162791
2.780000 49.897959
2.780000 64.552632
2.780000 50.916667
2.780000 64.526316
2.780000 54.355556
2.780000 58.357143
2.780000 61.300000
2.780000 64.315789
2.780000 66.297297
2.780000 54.466667
2.780000 63.000000
2.780000 61.150000
2.780000 61.200000
2.780000 56.906977
2.780000 61.625000
2.780000 66.324324
2.780000 59.975610
2.780000 52.297872
2.780000 52.255319
2.780000 66.378378
2.780000 64.473684
2.780000 52.276596
2.780000 46.207547
2.780000 79.290323
2.780000 52.595745
2.780000 53.717391
2.780000 64.684211
2.780000 57.069767
2.780000 61.275000
2.780000 44.454545
2.780000 65.972973
2.780000 66.297297
2.780000 61.300000
2.780000 52.127660
2.780000 49.100000
2.780000 58.190476
2.780000 67.888889
2.780000 59.707317
2.780000 58.523810
2.780000 53.391304
2.780000 53.347826
2.780000 54.288889
2.780000 68.083333
2.780000 74.363636
2.780000 63.076923
2.780000 53.391304
2.780000 49.120000
2.780000 54.622222
2.780000 61.275000
2.780000 64.447368
2.780000 52.106383
2.780000 64.631579
2.780000 47.134615
2.780000 51.041667
2.760000 53.304348
2.760000 59.902439
2.760000 74.454545
2.760000 52.425532
2.760000 61.375000
2.760000 55.545455
2.760000 51.208333
2.760000 58.428571
2.760000 66.540541
2.760000 60.048780
2.760000 54.511111
2.760000 54.355556
2.760000 64.473684
2.760000 50.916667
2.760000 62.743590
2.760000 59.853659
2.760000 79.032258
2.760000 58.452381
2.760000 48.780000
2.760000 58.238095
2.760000 50.183673
2.760000 76.937500
2.760000 67.722222
2.760000 59.682927
2.760000 66.378378
2.760000 57.093023
2.760000 58.285714
2.760000 58.452381
2.760000 76.687500
2.760000 58.380952
2.760000 53.326087
2.760000 49.959184
2.760000 50.812500
2.760000 55.590909
2.760000 48.156863
2.760000 54.311111
2.760000 61.100000
2.760000 64.552632
2.760000 64.500000
2.760000 68.138889
2.760000 68.277778
2.760000 66.216216
2.760000 46.188679
2.760000 46.320755
2.760000 69.771429
2.760000 66.297297
2.760000 64.605263
2.760000 54.288889
2.760000 53.478261
2.760000 90.518519
2.760000 64.447368
2.760000 64.473684
2.760000 62.897436
2.760000 60.000000
2.760000 68.166667
2.760000 72.382353
2.760000 61.450000
2.760000 79.354839
2.760000 66.459459
2.760000 62.948718
2.760000 58.380952
2.760000 63.000000
2.760000 55.477273
2.760000 64.500000
2.760000 74.151515
2.760000 50.204082
2.760000 76.718750
2.760000 72.029412
2.760000 58.142857
2.760000 55.818182
2.760000 70.057143
2.760000 64.657895
2.760000 61.450000
2.760000 54.422222
2.760000 55.454545
2.760000 54.644444
2.760000 70.000000
2.760000 47.211538
2.760000 49.120000
2.760000 62.794872
2.760000 55.477273
2.760000 71.823529
2.760000 58.166667
2.760000 64.289474
2.760000 50.244898
2.760000 58.333333
2.760000 68.333333
2.760000 50.040816
2.760000 64.447368
2.760000 70.257143
2.760000 58.452381
2.760000 74.181818
2.760000 61.425000
2.760000 51.829787
2.760000 70.285714
2.760000 55.727273
2.760000 49.979592
2.760000 46.566038
2.760000 55.590909
2.760000 63.025641
2.740000 66.405405
2.740000 54.400000
2.740000 54.444444
2.740000 49.060000
2.740000 61.100000
2.740000 59.658537
2.740000 49.020000
2.740000 57.255814
2.740000 70.228571
2.740000 55.818182
2.740000 49.795918
2.740000 62.846154
2.740000 61.300000
2.740000 61.100000
2.740000 49.140000
2.740000 74.333333
2.740000 62.923077
2.740000 61.275000
2.740000 54.511111
2.740000 56.930233
2.740000 47.096154
2.740000 61.375000
2.740000 55.681818
2.740000 55.818182
2.740000 59.463415
2.740000 56.860465
2.740000 61.250000
2.740000 69.857143
2.740000 79.225806
2.740000 54.333333
2.740000 54.377778
2.740000 57.139535
2.740000 76.468750
2.740000 74.484848
2.740000 53.173913
2.740000 61.325000
2.740000 55.613636
2.740000 69.885714
2.740000 56.906977
2.740000 56.813953
2.740000 59.560976
2.740000 64.473684
2.740000 58.571429
2.740000 53.478261
2.740000 61.650000
2.740000 67.805556
2.740000 48.960000
2.740000 55.727273
2.740000 60.097561
2.740000 50.979167
2.740000 61.050000
2.740000 57.000000
2.740000 74.515152
2.740000 58.238095
2.740000 55.636364
2.740000 53.239130
2.740000 55.704545
2.740000 45.537037
2.740000 64.236842
2.740000 48.333333
2.740000 54.488889
2.740000 54.155556
2.740000 57.279070
2.740000 55.863636
2.740000 62.666667
2.740000 66.108108
2.740000 74.393939
2.740000 47.882353
2.740000 53.434783
2.740000 60.000000
2.740000 51.291667
2.740000 61.350000
2.740000 70.000000
2.740000 68.000000
2.740000 51.041667
2.740000 51.145833
2.740000 58.214286
2.740000 54.488889
2.740000 57.255814
2.740000 59.829268
2.740000 59.585366
2.740000 64.394737
2.740000 44.581818
2.740000 53.282609
2.740000 66.189189
2.740000 52.085106
2.740000 64.289474
2.740000 61.025000
2.740000 56.068182
2.740000 90.740741
2.740000 56.860465
2.740000 57.023256
2.740000 70.114286
2.740000 64.657895
2.740000 64.657895
2.740000 55.545455
2.740000 62.974359
2.740000 61.075000
2.740000 61.050000
2.740000 64.789474
2.720000 43.875000
2.720000 58.333333
2.720000 56.953488
