4.16 3.0 2.2692
0.0 0.0 0.0
67.28 51.614 46.638
18.8 14.322 13.066
9.714 7.092 5.91
6.182 4.256 3.468
4.178 2.672 2.262
2.924 2.034 1.58
2.5 1.6 1.084
1.962 1.204 0.862
1.626 1.014 0.798
1.322 0.822 0.614
1.156 0.724 0.522
1.046 0.6 0.378
0.922 0.518 0.358
0.856 0.446 0.276
0.714 0.396 0.25
0.592 0.326 0.264
0.548 0.336 0.222
0.552 0.318 0.214
0.462 0.272 0.148
0.442 0.274 0.196
0.408 0.224 0.122
0.35 0.224 0.116
0.356 0.164 0.11
0.364 0.202 0.098
0.298 0.174 0.118
0.266 0.15 0.094
0.252 0.16 0.064
0.256 0.12 0.062
0.238 0.15 0.056
0.206 0.096 0.084
0.226 0.102 0.048
0.21 0.134 0.064
0.178 0.114 0.05
0.222 0.09 0.05
0.18 0.078 0.038
0.182 0.1 0.052
0.174 0.098 0.044
0.156 0.096 0.05
0.122 0.086 0.048
0.146 0.092 0.046
0.156 0.09 0.042
0.132 0.066 0.036
0.124 0.09 0.042
0.142 0.072 0.042
0.11 0.072 0.018
0.112 0.072 0.034
0.082 0.064 0.018
0.128 0.054 0.028
0.098 0.038 0.038
0.082 0.046 0.028
0.102 0.054 0.016
0.108 0.036 0.014
0.108 0.048 0.022
0.1 0.044 0.022
0.086 0.05 0.018
0.082 0.042 0.016
0.07 0.026 0.03
0.066 0.044 0.024
0.098 0.036 0.008
0.092 0.038 0.01
0.074 0.038 0.02
0.082 0.026 0.014
0.054 0.036 0.008
0.076 0.034 0.022
0.07 0.034 0.018
0.08 0.026 0.02
0.052 0.028 0.006
0.058 0.03 0.018
0.068 0.016 0.01
0.066 0.054 0.014
0.056 0.018 0.024
0.056 0.022 0.016
0.056 0.028 0.016
0.052 0.026 0.002
0.052 0.026 0.008
0.044 0.022 0.012
0.036 0.008 0.01
0.032 0.016 0.008
0.05 0.024 0.008
0.034 0.024 0.01
0.038 0.024 0.006
0.048 0.018 0.008
0.038 0.034 0.012
0.036 0.02 0.018
0.042 0.018 0.002
0.028 0.016 0.014
0.028 0.018 0.01
0.016 0.014 0.006
0.046 0.032 0.016
0.022 0.02 0.002
0.038 0.018 0.002
0.05 0.022 0.008
0.018 0.018 0.004
0.042 0.01 0.0
0.026 0.02 0.008
0.04 0.014 0.008
0.036 0.032 0.002
0.052 0.014 0.01
0.034 0.016 0.006
0.036 0.012 0.006
0.022 0.008 0.006
0.032 0.014 0.008
0.026 0.012 0.004
0.014 0.008 0.004
0.03 0.014 0.016
0.034 0.012 0.006
0.034 0.014 0.006
0.024 0.028 0.01
0.028 0.014 0.006
0.026 0.016 0.004
0.032 0.022 0.004
0.02 0.012 0.01
0.022 0.012 0.002
0.016 0.018 0.01
0.018 0.002 0.008
0.024 0.006 0.01
0.028 0.014 0.008
0.026 0.012 0.004
0.022 0.012 0.004
0.022 0.016 0.002
0.032 0.01 0.008
0.028 0.018 0.002
0.018 0.014 0.002
0.024 0.014 0.006
0.018 0.016 0.002
0.032 0.008 0.0
0.024 0.008 0.002
0.03 0.02 0.004
0.022 0.01 0.008
0.02 0.008 0.006
0.02 0.01 0.006
0.018 0.012 0.002
0.018 0.008 0.0
0.012 0.004 0.008
0.014 0.006 0.0
0.022 0.004 0.0
0.014 0.006 0.004
0.014 0.012 0.008
0.014 0.014 0.0
0.012 0.008 0.004
0.024 0.006 0.002
0.008 0.002 0.006
0.026 0.016 0.002
0.018 0.0 0.006
0.014 0.01 0.004
0.022 0.002 0.0
0.022 0.016 0.002
0.022 0.006 0.006
0.014 0.006 0.0
0.024 0.004 0.006
0.02 0.006 0.004
0.006 0.008 0.0
0.018 0.006 0.0
0.012 0.012 0.002
0.022 0.012 0.0
0.01 0.0 0.004
0.012 0.008 0.0
0.008 0.004 0.004
0.016 0.002 0.002
0.01 0.012 0.008
0.014 0.006 0.006
0.008 0.006 0.0
0.014 0.014 0.0
0.014 0.004 0.002
0.018 0.002 0.0
0.014 0.01 0.002
0.02 0.01 0.002
0.006 0.004 0.002
0.01 0.008 0.002
0.012 0.004 0.004
0.016 0.004 0.006
0.018 0.004 0.006
0.02 0.006 0.0
0.014 0.004 0.002
0.012 0.01 0.0
0.01 0.008 0.0
0.022 0.004 0.006
0.012 0.002 0.0
0.006 0.01 0.0
0.01 0.004 0.0
0.012 0.004 0.0
0.01 0.002 0.002
0.004 0.0 0.002
0.01 0.002 0.0
0.01 0.0 0.004
0.01 0.002 0.004
0.01 0.008 0.002
0.008 0.006 0.002
0.008 0.002 0.002
0.004 0.014 0.0
0.006 0.008 0.004
0.01 0.002 0.004
0.008 0.004 0.002
0.016 0.004 0.006
0.01 0.012 0.0
0.008 0.006 0.004
0.014 0.004 0.004
0.02 0.004 0.002
0.008 0.006 0.0
0.012 0.006 0.0
0.016 0.002 0.002
0.02 0.006 0.002
0.012 0.002 0.0
0.012 0.006 0.0
0.01 0.006 0.008
0.004 0.004 0.004
0.006 0.004 0.006
0.004 0.002 0.0
0.012 0.002 0.0
0.008 0.002 0.006
0.004 0.002 0.004
0.004 0.004 0.0
0.01 0.008 0.0
0.012 0.0 0.002
0.01 0.004 0.004
0.004 0.002 0.002
0.01 0.0 0.0
0.014 0.008 0.002
0.012 0.006 0.002
0.006 0.006 0.0
0.008 0.002 0.004
0.002 0.002 0.0
0.016 0.0 0.0
0.014 0.006 0.0
0.006 0.002 0.0
0.01 0.006 0.002
0.008 0.0 0.006
0.008 0.004 0.0
0.004 0.008 0.002
0.004 0.004 0.002
