1	-0.823600	0.033200	0.109452
2	-1.010000	0.014800	0.168912
3	-1.068000	-0.005800	0.130556
4	-1.115600	-0.044000	0.096466
5	-1.185600	-0.028400	0.089784
6	-1.220000	-0.020800	0.075042
7	-1.233600	-0.005800	0.060156
8	-1.265600	-0.002800	0.064779
9	-1.256800	0.024800	0.061788
10	-1.254400	0.025600	0.036595
11	-1.280800	0.058400	0.044444
12	-1.275200	0.036600	0.045278
13	-1.307600	0.008200	0.051862
14	-1.274800	0.005000	0.037038
15	-1.259600	-0.013600	0.037097
16	-1.324400	0.016400	0.037325
17	-1.305600	-0.004000	0.051570
18	-1.322800	-0.005400	0.058559
19	-1.324000	0.009000	0.041468
20	-1.305600	-0.027600	0.037790
21	-1.299600	-0.038000	0.036111
22	-1.311600	-0.036200	0.045525
23	-1.342400	-0.044200	0.046264
24	-1.280400	-0.017800	0.030865
25	-1.282000	-0.006000	0.045554
26	-1.290800	-0.018600	0.049659
27	-1.308000	-0.014400	0.049891
28	-1.296400	-0.002800	0.067179
29	-1.348800	-0.005200	0.071160
30	-1.346000	-0.028000	0.068587
31	-1.356000	-0.036200	0.056725
32	-1.364800	-0.051200	0.057611
33	-1.362800	-0.060600	0.040139
34	-1.319600	-0.063200	0.053120
35	-1.333200	-0.107200	0.063185
36	-1.326000	-0.111800	0.056150
37	-1.349200	-0.096200	0.053469
38	-1.346000	-0.092400	0.038898
39	-1.313600	-0.072800	0.036647
40	-1.340000	-0.074800	0.037432
41	-1.345200	-0.084800	0.036556
42	-1.342800	-0.073800	0.023239
43	-1.349600	-0.077200	0.023013
44	-1.361200	-0.087200	0.021337
45	-1.369600	-0.046800	0.020044
46	-1.334000	-0.034600	0.019537
47	-1.368400	-0.045000	0.020658
48	-1.344400	-0.038000	0.015311
49	-1.343600	-0.057600	0.024762
50	-1.366800	-0.070800	0.010262
51	-1.340800	-0.089400	0.015521
52	-1.350800	-0.096800	0.012864
53	-1.332800	-0.090800	-0.001890
54	-1.355200	-0.112800	-0.003657
55	-1.354400	-0.115600	0.002721
56	-1.324400	-0.132400	0.011394
57	-1.356400	-0.116200	0.008917
58	-1.352800	-0.088800	0.016525
59	-1.349600	-0.080400	0.020189
60	-1.354400	-0.085000	0.009954
61	-1.405600	-0.063800	0.008115
62	-1.371200	-0.051800	-0.009394
63	-1.344800	-0.073800	-0.002761
64	-1.344800	-0.081800	-0.002022
65	-1.350800	-0.067600	0.011086
66	-1.361600	-0.051400	0.010209
67	-1.348400	-0.031800	0.021158
68	-1.375600	-0.041400	0.019485
69	-1.371600	-0.062800	0.026723
70	-1.375200	-0.072000	0.020653
71	-1.400400	-0.096200	0.013869
72	-1.399600	-0.114000	0.013134
73	-1.380400	-0.134200	-0.004420
74	-1.391600	-0.109400	-0.000231
75	-1.402800	-0.108200	0.007778
76	-1.388800	-0.105600	0.002797
77	-1.354000	-0.076200	0.000421
78	-1.392400	-0.101000	0.002232
79	-1.381600	-0.097400	-0.001340
80	-1.372000	-0.134200	-0.001620
81	-1.365600	-0.126200	0.003641
82	-1.333600	-0.132200	0.003195
83	-1.362000	-0.135400	0.003971
84	-1.346800	-0.124400	0.009055
85	-1.355600	-0.120600	0.006483
86	-1.382800	-0.126400	0.011839
87	-1.402000	-0.136800	0.010960
88	-1.393600	-0.131800	0.017598
89	-1.412000	-0.146200	0.018289
90	-1.409200	-0.140400	0.008533
91	-1.418400	-0.120600	0.004483
92	-1.449200	-0.095400	0.015075
93	-1.400800	-0.094200	0.029084
94	-1.423600	-0.105400	0.023799
95	-1.421200	-0.078800	0.037401
96	-1.413600	-0.120600	0.048883
97	-1.406000	-0.113800	0.030535
98	-1.412000	-0.134000	0.034582
99	-1.389200	-0.145200	0.046496
100	-1.364000	-0.148000	0.044875
101	-1.358800	-0.155600	0.044017
102	-1.328800	-0.143600	0.036109
103	-1.354000	-0.151600	0.032448
104	-1.367200	-0.160200	0.032582
105	-1.390800	-0.163800	0.026955
106	-1.406000	-0.152400	0.017642
107	-1.399200	-0.157600	0.005602
108	-1.379200	-0.125800	0.004044
109	-1.346400	-0.107600	0.013582
110	-1.341200	-0.104400	0.006807
111	-1.390000	-0.107200	0.001585
112	-1.406800	-0.103800	-0.009389
113	-1.379200	-0.103000	0.004217
114	-1.428400	-0.113800	0.005735
115	-1.409600	-0.130800	-0.002594
116	-1.378000	-0.116000	0.000318
117	-1.380400	-0.130400	0.003809
118	-1.399600	-0.115800	-0.001480
119	-1.425200	-0.104400	0.012007
120	-1.394400	-0.105400	0.008199
121	-1.409200	-0.099400	0.023045
122	-1.391200	-0.081400	0.007181
123	-1.394000	-0.070400	0.006665
124	-1.398000	-0.061400	0.014533
125	-1.375200	-0.077400	0.004412
126	-1.410000	-0.073200	0.003444
127	-1.370800	-0.064400	0.010711
128	-1.395200	-0.060000	0.005544
129	-1.375600	-0.051000	-0.000188
130	-1.368800	-0.039000	0.007504
131	-1.376000	-0.041400	0.015885
132	-1.380000	-0.032400	0.015754
133	-1.393600	-0.049800	-0.006578
134	-1.392000	-0.039800	-0.004502
135	-1.394800	-0.046600	-0.002954
136	-1.364000	-0.048600	0.024631
137	-1.395600	-0.059000	0.011352
138	-1.363200	-0.063000	-0.000279
139	-1.368400	-0.075400	-0.001173
140	-1.400400	-0.089800	0.004318
141	-1.394800	-0.086800	0.002940
142	-1.388000	-0.069600	0.004271
