# 3.0000
-0.828100 0.010800 0.080548
-0.824000 0.012300 -0.002966
-0.811100 -0.012650 -0.010780
-0.835400 0.003350 0.011368
-0.796500 0.026400 -0.000999
-0.818000 0.007350 -0.002469
-0.819800 -0.022450 0.003312
-0.811400 -0.027800 -0.004587
-0.828500 -0.018850 -0.000822
-0.802500 -0.024400 0.004481
-0.815800 0.000100 -0.007051
-0.818200 0.001350 0.002187
-0.809000 -0.005950 0.011556
-0.813300 0.025450 0.003059
-0.813900 -0.009750 0.005892
-0.814600 0.001000 -0.000559
-0.822900 -0.000850 -0.002392
-0.811400 -0.014150 0.019934
-0.808200 0.005150 0.005151
-0.826300 -0.040600 -0.000566
-0.812800 0.045350 0.010571
-0.820500 -0.046700 -0.003109
-0.811700 0.005900 -0.015906
-0.820500 0.006200 0.000791
-0.813200 0.004100 0.005711
-0.812000 -0.015200 0.004094
-0.820900 -0.029600 0.001530
-0.818000 0.012550 -0.003019
-0.813000 -0.002650 -0.003175
-0.808800 0.003750 -0.003135
-0.821600 0.001450 -0.013914
-0.809400 0.024400 -0.007681
-0.825100 0.008250 0.007622
-0.813800 -0.001900 -0.009632
-0.815600 -0.003100 0.005179
-0.800400 -0.030250 -0.003414
-0.810200 0.000400 0.005246
-0.828200 0.035050 0.000869
-0.807300 0.017900 0.001881
-0.803500 0.036600 -0.004196
-0.827200 0.012750 0.001180
-0.820000 0.008500 -0.012530
-0.808900 0.004850 -0.001846
-0.823500 -0.004050 0.005538
-0.821300 0.007400 -0.007920
-0.828900 -0.011800 0.003462
-0.821200 0.034950 0.012170
-0.809200 -0.017750 -0.004232
-0.809300 -0.001400 0.009263
-0.816600 -0.014400 -0.014014
# 2.9800
-0.826600 -0.015800 0.091969
-0.833000 0.005150 0.010191
-0.829200 0.004300 0.009017
-0.822400 0.007950 0.000567
-0.826900 -0.015850 0.013017
-0.810900 -0.009850 -0.000019
-0.811200 -0.030150 0.005927
-0.817800 0.014450 0.007944
-0.817300 -0.022850 -0.000274
-0.817100 0.017950 -0.007860
-0.817200 0.008400 -0.002571
-0.834400 0.006000 -0.001936
-0.806200 0.014200 0.003988
-0.821500 0.002250 -0.008389
-0.816000 -0.009200 0.004849
-0.829100 0.010900 -0.002402
-0.829600 -0.009550 0.002889
-0.832200 -0.003650 -0.001950
-0.813400 0.011900 0.001625
-0.813900 0.012350 -0.006413
-0.809900 -0.033150 -0.000155
-0.811600 -0.008100 -0.006221
-0.806900 0.012300 -0.004164
-0.826200 0.015700 0.014829
-0.836400 -0.002650 0.012578
-0.818000 -0.040000 0.013108
-0.833700 -0.016300 0.010055
-0.829100 -0.005200 0.002058
-0.826500 0.021200 0.003779
-0.833700 -0.008950 0.009406
-0.820000 -0.002500 0.005432
-0.814300 -0.000950 0.006624
-0.821600 -0.011100 0.002697
-0.829100 -0.010350 -0.000733
-0.828800 0.000000 -0.003200
-0.818000 0.007450 0.000653
-0.820200 -0.000850 0.006427
-0.828900 -0.021300 -0.006081
-0.813600 0.008350 -0.000022
-0.829300 -0.017400 -0.015475
-0.838400 -0.006800 -0.010086
-0.828000 0.015650 0.006177
-0.826000 0.002850 -0.008272
-0.828900 0.035600 0.015272
-0.836400 -0.040850 -0.000765
-0.815400 -0.025450 -0.006345
-0.825600 -0.002750 0.008175
-0.851800 0.028250 -0.002079
-0.830400 -0.015750 0.005720
-0.825200 0.001350 -0.018713
# 2.9600
-0.847800 -0.022150 0.105291
-0.817800 0.048600 0.020909
-0.827000 -0.004200 -0.002290
-0.850700 0.023300 -0.012030
-0.830900 -0.026600 -0.010001
-0.831400 0.022350 -0.015489
-0.851000 0.020300 -0.009158
-0.832400 -0.016850 0.009041
-0.838500 0.016450 -0.006345
-0.847000 -0.018500 -0.006625
-0.815800 -0.007900 0.009675
-0.841500 0.038250 0.007761
-0.835200 0.003600 0.003384
-0.825100 0.001850 -0.009583
-0.827400 -0.017950 0.004030
-0.817700 0.029750 0.007581
-0.820300 -0.008700 -0.003632
-0.819500 -0.015400 -0.005696
-0.834300 -0.044800 -0.004873
-0.826000 0.032450 -0.000493
-0.825200 -0.010700 0.002449
-0.849900 0.020700 0.001946
-0.837000 -0.021600 0.002846
-0.829800 0.002650 -0.016175
-0.835300 0.009400 0.016339
-0.837200 -0.000650 0.005794
-0.851200 -0.026800 0.001597
-0.828600 0.026750 0.014353
-0.840500 0.006650 0.016163
-0.817200 -0.033400 0.006234
-0.824700 -0.054500 0.004535
-0.844100 0.012050 -0.009886
-0.849400 0.004300 -0.008809
-0.850700 -0.028950 -0.004774
-0.833600 -0.004650 -0.000644
-0.841600 0.018800 -0.001172
-0.835800 0.023750 0.005724
-0.827200 0.036100 0.003791
-0.848700 -0.009350 -0.019188
-0.841500 0.005600 -0.009597
-0.832900 0.004700 -0.004606
-0.845200 -0.013900 0.000219
-0.831300 0.020250 0.006091
-0.841000 -0.003050 -0.001529
-0.824400 -0.018550 -0.013475
-0.823300 -0.006450 -0.005761
-0.840000 0.022300 0.013161
-0.841500 -0.009800 -0.005243
-0.836700 0.018650 0.006276
-0.831200 0.016150 0.008653
# 2.9400
-0.846100 -0.001350 0.106467
-0.850200 0.002800 -0.006835
-0.834300 0.012350 -0.005804
-0.848800 0.025400 0.009983
-0.857900 -0.017000 -0.004188
-0.829400 -0.021000 0.017462
-0.844200 -0.004650 -0.001892
-0.852600 -0.001050 -0.001537
-0.839300 -0.005500 -0.020031
-0.841100 0.000600 0.003292
-0.841400 -0.016300 0.002404
-0.840300 0.000050 0.001549
-0.846600 -0.027800 0.000447
-0.831000 -0.002900 -0.003464
-0.850900 0.028850 0.002389
-0.826900 0.015400 0.002508
-0.834400 0.012300 -0.008354
-0.834300 0.028250 0.008197
-0.832600 0.006600 -0.000982
-0.834800 0.009100 -0.002614
-0.836700 0.014500 0.000219
-0.835400 -0.026550 -0.000718
-0.846900 -0.014350 -0.001371
-0.831700 0.006600 0.006618
-0.843800 0.024000 -0.003700
-0.825700 0.003300 0.001259
-0.837600 -0.024300 0.008104
-0.844000 -0.015100 0.013489
-0.848900 0.013650 -0.004721
-0.844900 -0.021050 0.002213
