1247.4 3.0000
1305.11 3.1000
1348.17 3.2000
1383.12 3.3000
1404.46 3.4000
1413.77 3.5000
1422.09 3.6000
1421.91 3.7000
1414.45 3.8000
1401.24 3.9000
1386.0 4.0000
